PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13663655,NF_09082022000024370,MAJOR,HUAWEI,"MSGOA | LABEL=GN0078, GCI=432114ECB",2G_PSR_ATT_Huawei,87.975,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:00 PM",CTO_NAK_NORTH_LAC,94.22,CLOSED,OTHER,,NORTHEAST_R,GOLESTAN_P,6,"Aug 13, 2022 12:10 AM",Confirmed,3.94,16.01,Daily_Weekly
13663659,NF_09082022000024371,MAJOR,HUAWEI,"MSLJA | LABEL=B4140E-B5141E-B5142E, GCI=432114EA3",2G_PSR_ATT_Huawei,88.693,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:00 PM",CTO_NAK_NORTH_LAC,22.4,CLOSED,*OTHERS-PRTG ISSUE,,NORTHEAST_R,GILAN_P,2,"Aug 9, 2022 11:55 PM",Confirmed,3.64,7.26,Daily_Weekly
13663661,NF_09082022000024353,MAJOR,NOKIA,MSBRA | 20565,2G_PSR_ATT_Nokia,88.165,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:00 PM",CTO_BRTEL_LAC,28.31,CLOSED,ALARM MISSED,,NORTHEAST_R,S KHORASAN_P,2,"Aug 9, 2022 4:24 PM",Confirmed,1.56,13.03,Daily_Weekly
13663664,NF_09082022000024373,MAJOR,NOKIA,MSZHB | 20545,2G_PSR_ATT_Nokia,86.833,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:00 PM",CTO_BRTEL_LAC,47.97,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,2,"Aug 10, 2022 12:06 PM",Confirmed,1.55,13.85,Daily_Weekly
13663668,NF_09082022000024374,EMERGENCY,,"MSKHA | LABEL=R661H-R662H, SAI=4321177C6",3G_LUSR_ATT_Huawei,67.409,"IsLessThan 75    ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 12:00 PM",CTO_FARAFAN_LAC,28.03,CLOSED,OTHERS-UNKNOWN ISSUE,,SOUTH_R,LORESTAN_P,1,"Aug 9, 2022 12:00 PM",Confirmed,3.66,12.89,Daily_Weekly
13663671,NF_09082022000024349,MAJOR,NOKIA,MSZHB | 20541,2G_PSR_ATT_Nokia,77.745,"IsLessThan 80    ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:01 PM",CTO_BRTEL_LAC,47.96,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,2,"Aug 10, 2022 10:49 AM",Confirmed,1.56,13.86,Daily_Weekly
13663726,NF_09082022000024396,MAJOR,HUAWEI,MSTZA,SMS_MO_SR_%_H,72.049,"IsLessThan 88  AND  IsGreaterThanOrEqual 60 ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:07 PM",CTO_CS_CORE_OPT_WG,596.57,INPROGRESS,,,NONE_R,NONE_P,4,"Aug 14, 2022 3:29 PM",INITIAL DIAGNOSIS,3.62,,Daily_Weekly
13663729,NF_09082022000024397,MAJOR,HUAWEI,MSKHA,CSFB_MO_Call_Completion_rate(%),84.834,"IsLessThan 85  AND  IsGreaterThanOrEqual 60 ",MSS,09-Aug-2022 08:00:00,"Aug 9, 2022 12:07 PM",CTO_CS_CORE_OPT_WG,596.57,INPROGRESS,,,NONE_R,NONE_P,6,"Aug 14, 2022 11:25 PM",INITIAL DIAGNOSIS,3.63,,Daily_Weekly
13663820,NF_09082022000024564,MAJOR,HUAWEI,GVLMDA | GVLMDA/ETH-TRUNK60,Inbound_Bandwidth_Utilization,96.17,"IsGreaterThan 90    ",AR_IPBB,09-Aug-2022 10:00:00,"Aug 9, 2022 12:18 PM",CTO_PS_CORE_OPT_WG,28.15,CLOSED,LINK FLUCTUATION(TRS),,TEHRAN_R,TEHRAN_P,3,"Aug 9, 2022 12:18 PM",Confirmed,3.41,12.86,Daily_Weekly
13664367,NF_09082022000025331,EMERGENCY,,"MSAKB | LABEL=MK0030, SAI=43211EDBE",CSFB_CALL_PSR%_Per_Lac_Att,89.014,"IsLessThan 90    ",MSS,09-Aug-2022 09:00:00,"Aug 9, 2022 1:22 PM",CTO_BRTEL_LAC,26.98,CLOSED,ALARM MISSED,,WEST_R,MARKAZI_P,1,"Aug 9, 2022 1:22 PM",Confirmed,0.31,11.78,Daily_Weekly
13664414,NF_09082022000025398,MAJOR,HUAWEI,"MSAHA | LABEL=B5614H_432110660, GCI=432110660",2G_LUSR_ATT_Huawei,92.822,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_NAK_HUAWEI_LAC,190.17,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,9,"Aug 15, 2022 11:56 AM",Confirmed,2.19,52.01,Daily_Weekly
13664415,NF_09082022000025399,MAJOR,HUAWEI,"MSAHB | LABEL=B5613H, GCI=432110A5C",2G_LUSR_ATT_Huawei,90.885,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_NAK_HUAWEI_LAC,96.09,CLOSED,RAN HW ISSUE,,SOUTH_R,KHUZESTAN_P,3,"Aug 12, 2022 2:18 PM",Confirmed,2.17,17.96,Daily_Weekly
13664416,NF_09082022000025400,MAJOR,,"MSBEB | LABEL=5214, GCI=43211145E",2G_LUSR_ATT_Huawei,92.036,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_NAK_TEHRAN_LAC,25.06,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Aug 9, 2022 1:28 PM",Confirmed,2.15,9.94,Daily_Weekly
13664417,NF_09082022000025401,MAJOR,HUAWEI,"MSBEB | LABEL=B003E-B028E-B029E, GCI=432111C25",2G_LUSR_ATT_Huawei,89.149,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_NAK_TEHRAN_LAC,118.05,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,6,"Aug 13, 2022 12:43 PM",Confirmed,2.15,24.75,Daily_Weekly
13664418,NF_09082022000025402,MAJOR,HUAWEI,"MSBEB | LABEL=B049E, GCI=432112013",2G_LUSR_ATT_Huawei,92.48,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_NAK_TEHRAN_LAC,117.79,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,8,"Aug 13, 2022 12:43 PM",Confirmed,2.15,24.61,Daily_Weekly
13664419,NF_09082022000025403,MAJOR,,"MSILA | LABEL=B5842N_432110B19, GCI=432110B19",2G_LUSR_ATT_Huawei,87.279,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_BRTEL_LAC,26.68,CLOSED,ALARM MISSED,,WEST_R,ILAAM_P,1,"Aug 9, 2022 1:28 PM",Confirmed,0.1,11.56,Daily_Weekly
13664420,NF_09082022000025404,MAJOR,,"MSKZB | LABEL=5214, GCI=43211145E",2G_LUSR_ATT_Huawei,92.147,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:28 PM",CTO_NAK_TEHRAN_LAC,96.06,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 9, 2022 1:28 PM",Confirmed,2.2,17.86,Daily_Weekly
13664421,NF_09082022000025406,MAJOR,HUAWEI,"MSKZB | LABEL=B028E-B027E, GCI=4321123FB",2G_LUSR_ATT_Huawei,82.809,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:29 PM",CTO_NAK_TEHRAN_LAC,191.33,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 15, 2022 11:57 AM",Confirmed,2.15,53.21,Daily_Weekly
13664422,NF_09082022000025408,MAJOR,HUAWEI,"MSKZB | LABEL=B049E, GCI=432112013",2G_LUSR_ATT_Huawei,91.322,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,09-Aug-2022 10:00:00,"Aug 9, 2022 1:29 PM",CTO_NAK_TEHRAN_LAC,119.65,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,6,"Aug 14, 2022 1:20 AM",Confirmed,2.2,26.55,Daily_Weekly
13674871,NF_11082022000044508,MAJOR,HUAWEI,"ESKZA | NODENAME=USN, TAI GROUP NAME=43211792B",ESM_failure_vs_Attach_Req_%,98.279,"IsGreaterThan 50    ",USN,10-Aug-2022 01:00:00,"Aug 11, 2022 12:22 AM",CTO_CORE_OPT_WG,560.31,ASSIGNED,,,NONE_R,NONE_P,1,"Aug 11, 2022 12:22 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13675071,NF_11082022000044900,MAJOR,HUAWEI,"MSBEB | LABEL=B044H, GCI=432111079",2G_LUSR_ATT_Huawei,92.258,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:43 AM",CTO_NAK_TEHRAN_LAC,83.71,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 14, 2022 1:20 AM",Confirmed,2.07,14.42,Daily_Weekly
13675072,NF_11082022000044902,MAJOR,HUAWEI,"MSBEB | LABEL=B049E, GCI=432111C36",2G_LUSR_ATT_Huawei,92.875,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:43 AM",CTO_NAK_TEHRAN_LAC,158.08,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,11,"Aug 15, 2022 5:43 PM",Confirmed,2.07,43.7,Daily_Weekly
13675073,NF_11082022000044904,MAJOR,HUAWEI,"MSBEB | LABEL=B064H, GCI=432111466",2G_LUSR_ATT_Huawei,92.922,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,108.19,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,9,"Aug 15, 2022 2:34 AM",Confirmed,2.07,23.87,Daily_Weekly
13675074,NF_11082022000044906,MAJOR,HUAWEI,"MSBEB | LABEL=B079E, GCI=4321108A5",2G_LUSR_ATT_Huawei,91.661,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,107.71,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,8,"Aug 15, 2022 4:00 AM",Confirmed,2.06,23.42,Daily_Weekly
13675075,NF_11082022000044908,MAJOR,HUAWEI,"MSBEB | LABEL=LAC_3214, GCI=432110C8E",2G_LUSR_ATT_Huawei,92.991,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,81.55,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 13, 2022 11:24 AM",Confirmed,2.06,12.25,Daily_Weekly
13675076,NF_11082022000044910,MAJOR,HUAWEI,"MSBEB | LABEL=LAC_3263, GCI=432110CBF",2G_LUSR_ATT_Huawei,92.314,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,83.4,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,4,"Aug 14, 2022 3:02 AM",Confirmed,2.06,14.13,Daily_Weekly
13675077,NF_11082022000044912,MAJOR,HUAWEI,"MSKZB | LABEL=B032E, GCI=43211107A",2G_LUSR_ATT_Huawei,92.361,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,60.04,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 11, 2022 6:44 PM",Confirmed,2.06,5.64,Daily_Weekly
13675078,NF_11082022000044914,MAJOR,HUAWEI,"MSKZB | LABEL=B044H, GCI=432111079",2G_LUSR_ATT_Huawei,92.154,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,60.54,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,6,"Aug 13, 2022 3:00 AM",Confirmed,2.05,6.15,Daily_Weekly
13675079,NF_11082022000044916,MAJOR,HUAWEI,"MSKZB | LABEL=B049E, GCI=432111C36",2G_LUSR_ATT_Huawei,92.154,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,156.97,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,9,"Aug 15, 2022 11:57 AM",Confirmed,2.05,42.68,Daily_Weekly
13675080,NF_11082022000044918,MAJOR,HUAWEI,"MSKZB | LABEL=B064H, GCI=432111466",2G_LUSR_ATT_Huawei,92.487,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,60.11,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,5,"Aug 13, 2022 11:24 AM",Confirmed,2.05,5.69,Daily_Weekly
13675081,NF_11082022000044920,MAJOR,HUAWEI,"MSKZB | LABEL=LAC_3214, GCI=432110C8E",2G_LUSR_ATT_Huawei,92.855,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:44 AM",CTO_NAK_TEHRAN_LAC,81.36,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,8,"Aug 14, 2022 3:03 AM",Confirmed,2.05,12.1,Daily_Weekly
13675082,NF_11082022000044922,MAJOR,HUAWEI,"MSRHC | LABEL=7224, GCI=432111C38",2G_LUSR_ATT_Huawei,92.487,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,58.97,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 13, 2022 3:00 AM",Confirmed,2.04,4.6,Daily_Weekly
13675083,NF_11082022000044924,MAJOR,HUAWEI,"MSRHC | LABEL=B044H, GCI=432111079",2G_LUSR_ATT_Huawei,92.251,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,82.28,CLOSED,OTHER,,TEHRAN_R,TEHRAN_P,6,"Aug 13, 2022 11:57 PM",Confirmed,2.04,13.03,Daily_Weekly
13675084,NF_11082022000044927,MAJOR,HUAWEI,"MSRHC | LABEL=LAC_3214, GCI=432110C8E",2G_LUSR_ATT_Huawei,92.586,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,60.02,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 13, 2022 11:24 AM",Confirmed,2.04,5.6,Daily_Weekly
13675087,NF_11082022000044930,MAJOR,HUAWEI,"MSTDB | LABEL=B032E, GCI=43211107A",2G_LUSR_ATT_Huawei,92.882,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,59.67,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,4,"Aug 13, 2022 1:32 AM",Confirmed,2.04,5.37,Daily_Weekly
13675088,NF_11082022000044934,MAJOR,HUAWEI,"MSTDB | LABEL=B044H, GCI=432111079",2G_LUSR_ATT_Huawei,92.405,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,59.74,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,5,"Aug 13, 2022 1:32 AM",Confirmed,2.04,5.48,Daily_Weekly
13675092,NF_11082022000044942,MAJOR,HUAWEI,"MSTDB | LABEL=B049E, GCI=432111C36",2G_LUSR_ATT_Huawei,92.428,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,60.42,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 13, 2022 12:43 PM",Confirmed,2.04,6.16,Daily_Weekly
13675095,NF_11082022000044950,MAJOR,HUAWEI,"MSTDB | LABEL=B054H, GCI=43211145C",2G_LUSR_ATT_Huawei,92.423,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:45 AM",CTO_NAK_TEHRAN_LAC,60.18,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 13, 2022 11:25 AM",Confirmed,2.03,5.73,Daily_Weekly
13675099,NF_11082022000044959,MAJOR,HUAWEI,"MSTDB | LABEL=LAC_3214, GCI=432110C8E",2G_LUSR_ATT_Huawei,92.842,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:46 AM",CTO_NAK_TEHRAN_LAC,83.38,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Aug 13, 2022 11:25 AM",Confirmed,2.03,14.08,Daily_Weekly
13675100,NF_11082022000044961,MAJOR,HUAWEI,"MSURB | LABEL=2444, GCI=43211098C",2G_LUSR_ATT_Huawei,92.171,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,10-Aug-2022 22:00:00,"Aug 11, 2022 1:46 AM",CTO_NAK_HUAWEI_LAC,60.26,CLOSED,RAN HW ISSUE,,WEST_R,AZARGHARBI_P,2,"Aug 11, 2022 1:46 AM",Confirmed,2.03,5.78,Daily_Weekly
13675102,NF_11082022000044965,MAJOR,NOKIA,B4541N,2G_Voice_Call_Drop_Rate(Nokia_BSC),1.958,"IsLessThan 4  AND  IsGreaterThanOrEqual 1.8 ","BSC ",10-Aug-2022 20:00:00,"Aug 11, 2022 1:46 AM",CTO_BRTEL_OPT,9.92,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,2,"Aug 11, 2022 1:46 AM",Confirmed,0,0,Daily_Weekly
13675147,NF_11082022000045051,MAJOR,NOKIA,FS | FS1L0712C2,PDCP_Layer_Active_Cell_Throughput_DL_mbps(Nokia_LTE_CELL),0.368,"IsLessThan 1  AND  IsGreaterThan 0 ",ENODEB,08-Aug-2022 00:00:00,"Aug 11, 2022 2:03 AM",CTO_BRTEL_OPT,38.39,CLOSED,ALARM MISSED,,SOUTH_R,FARS_P,1,"Aug 11, 2022 2:03 AM",Confirmed,0,0,Daily_Weekly
13675148,NF_11082022000045053,MAJOR,NOKIA,NK | NK1L0230B2,PDCP_Layer_Active_Cell_Throughput_DL_mbps(Nokia_LTE_CELL),0.475,"IsLessThan 1  AND  IsGreaterThan 0 ",ENODEB,08-Aug-2022 00:00:00,"Aug 11, 2022 2:03 AM",CTO_BRTEL_OPT,107.41,CLOSED,ALARM MISSED,,NORTHEAST_R,N KHORASAN_P,1,"Aug 11, 2022 2:03 AM",Confirmed,0,23.46,Daily_Weekly
13675159,NF_11082022000045076,MAJOR,NOKIA,YZ | YZ2L0232A2,Intra-Freq_HO_Success_Ratio(Nokia_LTE_CELL),55.758,"IsLessThan 60  AND  IsGreaterThan 0 ",ENODEB,08-Aug-2022 00:00:00,"Aug 11, 2022 2:09 AM",CTO_NAK_NOKIA_OPT,79.72,CLOSED,OTHER,,CENTRAL_R,YAZD_P,1,"Aug 11, 2022 2:09 AM",Confirmed,2.03,10.86,Daily_Weekly
13686363,NF_12082022000067479,MAJOR,NOKIA,MSBJA | 7584,2G_PSR_ATT_Nokia,85.65,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:50 PM",CTO_BRTEL_LAC,19.64,CLOSED,ALARM MISSED,,NORTHEAST_R,N KHORASAN_P,2,"Aug 13, 2022 2:07 PM",Confirmed,0,8.41,Daily_Weekly
13686364,NF_12082022000067481,MAJOR,NOKIA,MSBRA | 20563,2G_PSR_ATT_Nokia,81.908,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:50 PM",CTO_BRTEL_LAC,39.87,CLOSED,ALARM MISSED,,NORTHEAST_R,S KHORASAN_P,2,"Aug 13, 2022 11:25 AM",Confirmed,0,13.71,Daily_Weekly
13686366,NF_12082022000067485,MAJOR,NOKIA,MSMDC | 5513,2G_PSR_ATT_Nokia,89.45,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:51 PM",CTO_NAK_NOKIA_LAC,18.05,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Aug 12, 2022 8:51 PM",Confirmed,1.64,6.9,Daily_Weekly
13686367,NF_12082022000067487,MAJOR,NOKIA,MSSZB | 20711,2G_PSR_ATT_Nokia,83.208,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:51 PM",CTO_BRTEL_LAC,19.61,CLOSED,ALARM MISSED,,SOUTH_R,FARS_P,2,"Aug 13, 2022 2:07 PM",Confirmed,0,8.39,Daily_Weekly
13686368,NF_12082022000067489,MAJOR,NOKIA,MSSZC | 20711,2G_PSR_ATT_Nokia,82.788,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:51 PM",CTO_BRTEL_LAC,19.6,CLOSED,ALARM MISSED,,SOUTH_R,FARS_P,1,"Aug 12, 2022 8:51 PM",Confirmed,0,8.38,Daily_Weekly
13686369,NF_12082022000067491,MAJOR,NOKIA,MSSZD | 20711,2G_PSR_ATT_Nokia,82.249,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:51 PM",CTO_BRTEL_LAC,19.6,CLOSED,ALARM MISSED,,SOUTH_R,FARS_P,2,"Aug 13, 2022 2:07 PM",Confirmed,0,8.37,Daily_Weekly
13686370,NF_12082022000067493,MAJOR,NOKIA,MSZHB | 8547,2G_PSR_ATT_Nokia,87.972,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 17:00:00,"Aug 12, 2022 8:51 PM",CTO_BRTEL_LAC,19.52,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Aug 12, 2022 8:51 PM",Confirmed,0,8.36,Daily_Weekly
13686661,NF_12082022000068095,MAJOR,HUAWEI,"MSBEB | LABEL=B029E, GCI=432111455",2G_LUSR_ATT_Huawei,92.159,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,12-Aug-2022 19:00:00,"Aug 12, 2022 10:29 PM",CTO_NAK_TEHRAN_LAC,38.96,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Aug 13, 2022 3:46 PM",Confirmed,1.64,14.43,Daily_Weekly
13686662,NF_12082022000068097,MAJOR,HUAWEI,"MSILA | LABEL=B5842N-B8840H, GCI=43211516A",2G_PSR_ATT_Huawei,86.991,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 19:00:00,"Aug 12, 2022 10:30 PM",CTO_BRTEL_LAC,17.87,CLOSED,ALARM MISSED,,WEST_R,ILAAM_P,1,"Aug 12, 2022 10:30 PM",Confirmed,0,8.35,Daily_Weekly
13686663,NF_12082022000068099,MAJOR,HUAWEI,"MSSJA | LABEL=B4872H_B7871H_B7872H, GCI=432111AD7",2G_PSR_ATT_Huawei,89.011,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 19:00:00,"Aug 12, 2022 10:30 PM",CTO_FARAFAN_LAC,37.21,CLOSED,OTHERS-UNKNOWN ISSUE,,WEST_R,KURDESTAN_P,1,"Aug 12, 2022 10:30 PM",Confirmed,4.06,12.54,Daily_Weekly
13686664,NF_12082022000068101,MAJOR,HUAWEI,"MSURA | LABEL=3447, GCI=432110D77",2G_PSR_ATT_Huawei,85.514,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 19:00:00,"Aug 12, 2022 10:30 PM",CTO_NAK_HUAWEI_LAC,15.76,CLOSED,RAN HW ISSUE,,WEST_R,AZARGHARBI_P,1,"Aug 12, 2022 10:30 PM",Confirmed,1.63,6.22,Daily_Weekly
13686667,NF_12082022000068107,MAJOR,HUAWEI,"MSURB | LABEL=3447, GCI=432110D77",2G_PSR_ATT_Huawei,86.904,"IsLessThan 90  AND  IsGreaterThanOrEqual 80 ",MSS,12-Aug-2022 19:00:00,"Aug 12, 2022 10:30 PM",CTO_NAK_HUAWEI_LAC,15.78,CLOSED,RAN HW ISSUE,,WEST_R,AZARGHARBI_P,1,"Aug 12, 2022 10:30 PM",Confirmed,1.63,6.22,Daily_Weekly
13686671,NF_12082022000068115,MAJOR,HUAWEI,"MSAKB | LABEL=R861N-R863N, SAI=4321185CF",3G_PSR_ATT_Huawei,92.6,"IsLessThan 93  AND  IsGreaterThanOrEqual 88 ",MSS,12-Aug-2022 19:00:00,"Aug 12, 2022 10:31 PM",CTO_BRTEL_LAC,17.84,CLOSED,ALARM MISSED,,WEST_R,MARKAZI_P,1,"Aug 12, 2022 10:31 PM",Confirmed,0,8.34,Daily_Weekly
13686683,NF_12082022000068140,MAJOR,HUAWEI,"GSMDA_LAI=432110D11,RAC=01",Gb_Protocol_Fail_Vs_Attach_Req_per_RAI(%)(LAC),12.935,"IsGreaterThan 10    ",TAC,11-Aug-2022 22:00:00,"Aug 12, 2022 10:36 PM",CTO_NAK_NOKIA_LAC,16.4,CLOSED,OTHER,,CENTRAL_R,KERMAN_P,1,"Aug 12, 2022 10:36 PM",Confirmed,1.63,6.91,Daily_Weekly
